From Account, From Account Name,To Account, To Account Name ,Amount
375598,txvvzy,445726,uuvxsw,182.0
498729,uzyxsz,239552,stzvvs,578.0
379977,txzzxx,943657,zutwvx,583.0
760223,xwqsst,474092,uxuqzs,61.0
358470,tvyuxq,898021,yzyqsr,930.0
1024416,rqsuurw,951215,zvrsrv,483.0
226107,sswrqx,380176,tyqrxw,781.0
657445,wvxuuv,133275,rttsxv,687.0
634397,wtutzx,750770,xvqxxq,373.0
697086,wzxqyw,700129,xqqrsz,755.0
993561,zztvwr,938906,ztyzqw,502.0
962096,zwsqzw,549351,vuztvr,818.0
825820,ysvysq,781363,xyrtwt,196.0
631648,wtrwuy,393328,tzttsy,168.0
883309,yyttqz,607345,wqxtuv,379.0
814757,yruxvx,806404,yqwuqu,665.0
706283,xqwsyt,431848,utryuy,368.0
615873,wrvyxt,215775,srvxxv,517.0
534617,vtuwrx,573458,vxtuvy,915.0
518297,vryszx,368409,twyuqz,465.0
461065,uwrqwv,121635,rsrwtv,497.0
1022253,rqsssvt,131666,rtrwww,838.0
865413,ywvurt,771931,xxrztr,438.0
390367,tzqtwx,142091,rusqzr,911.0
1068241,rqwysur,405303,uqvtqt,823.0
880860,yyqywq,513716,vrtxrw,116.0
444332,uuutts,486088,uywqyy,196.0
728232,xsysts,414125,urursv,439.0
698068,wzyqwy,554038,vvuqty,347.0
440099,uuqqzz,868972,ywyzxs,66.0
529355,vsztvv,281028,syrqsy,615.0
206348,sqwtuy,942926,zuszsw,581.0
861526,ywrvsw,750619,xvqwrz,517.0
628366,wsytww,870788,yxqxyy,232.0
602863,wqsywt,1016100,rqrwrqq,861.0
127341,rsxtur,288423,syyust,839.0
141296,rurszw,784271,xyusxr,53.0
877905,yxxzqv,877535,yxxvtv,388.0
152354,rvstvu,910903,zrqzqt,237.0
468099,uwyqzz,523687,vstwyx,408.0
782728,xysxsy,463439,uwtutz,252.0
1040038,rquqqty,775710,xxvxrq,545.0
744379,xuutxz,996674,zzwwxu,132.0
1020923,rqsqzst,578661,vxywwr,173.0
356024,tvwqsu,664691,wwuwzr,967.0
938297,ztyszx,1005334,rqqvttu,337.0
395975,tzvzxv,689616,wyzwrw,411.0
220161,ssqrwr,315882,trvyys,396.0
825537,ysvvtx,552658,vvswvy,656.0
817734,yrxxtu,775480,xxvuyq,331.0
1013471,rqrtuxr,723309,xsttqz,861.0
814501,yruvqr,173793,rxtxzt,108.0
904370,zqutxq,463753,uwtxvt,307.0
595019,vzvqrz,402950,uqszvq,175.0
1047056,rquxqvw,211259,srrsvz,410.0
320162,tsqrws,703844,xqtyuu,279.0
253922,svtzss,254307,svutqx,464.0
799585,xzzvyv,958645,zvywuv,1000.0
1072681,rqxswyr,269222,swzsss,592.0
801219,yqrsrz,137324,rtxtsu,703.0
854414,yvuuru,787675,xyxwxv,956.0
244014,suuqru,728877,xsyyxx,784.0
1082413,rqysurt,892985,yzszyv,124.0
248550,suyvvq,333661,tttwwr,783.0
238425,styusv,313222,trtsss,40.0
315710,trvxrq,289313,syztrt,521.0
206685,sqwwyv,612123,wrsrst,577.0
348651,tuywvr,420403,usquqt,49.0
548135,vuyrtv,583892,vytyzs,572.0
326072,tswqxs,962837,zwsytx,937.0
866088,ywwqyy,987868,zyxywy,550.0
1025582,rqsvvys,174549,rxuvuz,924.0
851165,yvrrwv,120509,rsqvqz,266.0
347828,tuxysy,983410,zyturq,564.0
731898,xtryzy,656049,wvwquz,848.0
538616,vtywrw,908605,zqywqv,72.0
581248,vyrsuy,321473,tsruxt,959.0
563569,vwtvwz,952976,zvszxw,517.0
1027047,rqsxqux,686663,wywwwt,239.0
1083581,rqytvyr,715657,xrvwvx,345.0
180783,ryqxyt,715280,xrvsyq,739.0
1006956,rqqwzvw,495112,uzvrrs,150.0
191163,rzrrwt,1053755,rqvtxvv,351.0
382919,tyszrz,691689,wzrwyz,762.0
743175,xutrxv,391057,tzrqvx,381.0
810325,yrqtsv,130236,rtqstw,391.0
592999,vzszzz,1080239,rqyqstz,738.0
480632,uyqwts,730797,xtqxzx,104.0
920346,zsqtuw,956551,zvwvvr,804.0
340963,tuqzwt,888749,yyyxuz,364.0
759890,xvzyzq,549761,vuzxwr,746.0
1047925,rquxzsv,451955,uvrzvv,415.0
800852,yqqyvs,173398,rxttzy,646.0
123791,rstxzr,390079,tzqqxz,370.0
608258,wqysvy,1058461,rqvyuwr,294.0
656807,wvwyqx,569522,vwzvss,600.0
142002,rusqqs,623147,wstrux,254.0
299430,szzutq,540564,vuqvwu,60.0
909293,zqzszt,1013370,rqrttxq,101.0
1083363,rqyttwt,881262,yyrsws,744.0
852584,yvsvyu,803842,yqtyus,633.0
572863,vxsywt,122954,rsszvu,704.0
822633,ysswtt,404394,uqutzu,378.0
932594,ztsvzu,837056,ytxqvw,951.0
964184,zwuryu,1055433,rqvvutt,635.0
1030292,rqtqszs,741147,xurrux,630.0
428340,usytuq,1086163,rqywrwt,638.0
741235,xurstv,1073225,rqxtssv,286.0
990577,zzqvxx,1036458,rqtwuvy,626.0
681846,wyryuw,113049,rrtquz,654.0
564073,vwuqxt,176002,rxwqqs,763.0
701285,xqrsyv,430651,utqwvr,981.0
473074,uxtqxu,766895,xwwyzv,777.0
111968,rrrzwy,1011595,rqrrvzv,543.0
856648,yvwwuy,692903,wzszqt,59.0
846474,yuwuxu,451405,uvruqv,386.0
762883,xwsyyt,715591,xrvvzr,470.0
837557,ytxvvx,216944,srwzuu,919.0
284968,syuzwy,205667,sqvwwx,655.0
700269,xqqswz,560513,vwqvrt,53.0
939701,ztzxqr,639214,wtzsru,456.0
462605,uwswqv,136598,rtwvzy,84.0
604355,wqutvv,276293,sxwszt,931.0
787852,xyxyvs,449499,uuzuzz,725.0
141920,rurzsq,715761,xrvxwr,683.0
779186,xxzryw,1014942,rqruzus,724.0
631591,wtrvzr,165147,rwvrux,995.0
984473,zyuuxt,787113,xyxrrt,40.0
939550,ztzvvq,236246,stwsuw,922.0
456177,uvwrxx,899095,yzzqzv,709.0
1029501,rqszvqr,808750,yqyxvq,83.0
150819,rvqyrz,810866,yrqyww,180.0
433840,uttyuq,193571,rztvxr,315.0
650644,wvqwuu,383612,tytwrs,297.0
928640,zsywuq,642510,wusvrq,169.0
1027611,rqsxwrr,542660,vuswwq,756.0
1054515,rqvuvrv,607678,wqxwxy,95.0
370035,txqqtv,1000276,rqqqsxw,177.0
808004,yqyqqu,938644,ztywuu,95.0
957305,zvxtqv,844838,yuuyty,540.0
689095,wyzqzv,612602,wrswqs,772.0
1090034,rqzqqtu,357805,tvxyqv,48.0
203880,sqtyyq,791406,xzruqw,891.0
1068677,rqwywxx,575326,vxvtsw,592.0
966278,zwwsxy,466106,uwwrqw,111.0
187662,ryxwws,467453,uwxuvt,187.0
420705,usqxqv,310876,trqyxw,90.0
472890,uxsyzq,574440,vxuuuq,686.0
556580,vvwvyq,1027190,rqsxrzq,613.0
367448,twxuuy,766750,xwwxvq,709.0
473709,uxtxqz,314242,trusus,688.0
600333,wqqttt,704508,xquvqy,378.0
725808,xsvyqy,818980,yryzyq,390.0
570572,vxqvxs,817069,yrxqwz,913.0
1075929,rqxvzsz,575454,vxvuvu,632.0
1085779,rqyvxxz,576963,vxwzwt,836.0
271983,sxrzyt,254137,svurtx,194.0
739779,xtzxxz,360070,twqqxq,311.0
1098103,rqzyrqt,595232,vzvsts,176.0
440457,uuquvx,519070,vrzqxq,695.0
931416,ztrurw,430356,utqtvw,953.0
209036,sqzqtw,230119,stqrrz,522.0
624936,wsuztw,737121,xtxrsr,929.0
799542,xzzvus,691355,wzrtvv,936.0
279033,sxzqtt,523460,vstuwq,88.0
1060897,rqwqyzx,656102,wvwrqs,869.0
384586,tyuvyw,686387,wywtyx,197.0
446388,uuwtyy,317053,trxqvt,784.0
760044,xwqquu,825384,ysvtyu,165.0
204669,squwwz,381080,tyrqyq,400.0
493254,uztsvu,1051232,rqvrsts,765.0
206165,sqwrwv,906095,zqwqzv,566.0
476670,uxwwxq,489661,uyzwwr,348.0
430803,utqyqt,885769,yyvxwz,953.0
170625,rxqwsv,687927,wyxzsx,910.0
1034536,rqtuvtw,218829,sryysz,24.0
196005,rzwqqv,657214,wvxsru,192.0
212641,srswur,1049754,rquzxvu,822.0
286500,sywvqq,718344,xrytuu,998.0
696355,wzwtvv,732439,xtsutz,510.0
1005989,rqqvzyz,220652,ssqwvs,96.0
968171,zwyrxr,798723,xzyxst,424.0
979922,zxzzss,572152,vxsrvs,699.0
1073763,rqxtxwt,521275,vsrsxv,848.0
289927,syzzsx,760053,xwqqvt,722.0
821900,ysrzqq,1069678,rqwzwxy,430.0
565871,vwvyxr,475576,uxvvxw,399.0
631447,wtruux,740869,xuqywz,215.0
182205,ryssqv,950521,zvqvsr,865.0
665902,wwvzqs,574132,vxurts,911.0
287631,syxwtr,795224,xzvssu,749.0
728515,xsyvrv,1089518,rqyzvry,843.0
615581,wrvvyr,171760,rxrxwq,831.0
601699,wqrwzz,662848,wwsyuy,587.0
725258,xsvsvy,798976,xzyzxw,818.0
304233,tqustt,293830,sztytq,769.0
941952,zurzvs,748848,xuyyuy,806.0
250196,svqrzw,636293,wtwszt,164.0
208674,sqywxu,627142,wsxrus,489.0
275594,sxvvzu,474888,uxuyyy,786.0
719423,xrzust,399572,tzzvxs,559.0
901277,zqrsxx,602853,wqsyvt,570.0
142166,rusrww,595939,vzvztz,363.0
806163,yqwrwt,466817,uwwyrx,305.0
365906,twvzqw,620158,wsqrvy,606.0
877571,yxxvxr,953000,zvtqqq,688.0
972239,zxsstz,104648,rquwuy,702.0
1099036,rqzzqtw,246372,suwtxs,763.0
576398,vxwtzy,367941,twxzur,855.0
1034118,rqturry,682526,wysvsw,278.0
444589,uuuvyz,699606,wzzwqw,990.0
547153,vuxrvt,1065397,rqwvtzx,610.0
282497,sysuzx,439475,utzuxv,729.0
693208,wztsqy,476507,uxwvqx,522.0
100021,rqqqsr,561459,vwruvz,191.0
583420,vytusq,148184,ruyryu,393.0
406132,uqwrts,709166,xqzrww,851.0
528312,vsytrs,675541,wxvvur,964.0
660384,wwqtyu,269375,swztxv,646.0
833571,yttvxr,870654,yxqwvu,235.0
221317,ssrtrx,631102,wtrrqs,309.0
109599,rqzvzz,910756,zrqxvw,213.0
331275,ttrsxv,670702,wxqxqs,718.0
979539,zxzvtz,440500,uuqvqq,693.0
815656,yrvwvw,265015,swvqrv,287.0
355040,tvvquq,1055837,rqvvytx,729.0
369855,twzyvv,280823,syqyst,129.0
116167,rrwrwx,1099919,rqzzzrz,710.0
569153,vwzrvt,170677,rxqwxx,774.0
303511,tqtvrr,666900,wwwzqq,959.0
190885,rzqyyv,382579,tysvxz,981.0
318377,trytxx,171648,rxrwuy,286.0
106343,rqwtut,539020,vtzqsq,816.0
299520,szzvsq,270517,sxqvrx,625.0
434129,utursz,348169,tuyrwz,711.0
293567,sztvwx,789432,xyzuts,641.0
215679,srvwxz,1033867,rqttywx,149.0
408624,uqywsu,1099463,rqzzuwt,683.0
291823,szryst,381454,tyruvu,434.0
884779,yyuxxz,976895,zxwyzv,756.0
810106,yrqrqw,317725,trxxsv,923.0
555112,vvvrrs,542149,vusruz,224.0
230422,stquss,501938,vqrzty,842.0
992721,zzsxsr,220192,ssqrzs,795.0
430197,utqrzx,374232,txusts,774.0
297293,szxszt,168225,rwyssv,977.0
327727,tsxxsx,1049564,rquzvwu,354.0
152292,rvsszs,819633,yrzwtt,936.0
399157,tzzrvx,749401,xuzuqr,278.0
526844,vswyuu,192670,rzswxq,650.0
206602,sqwwqs,224799,ssuxzz,732.0
164355,rwutvv,617866,wrxyww,550.0
682821,wysysr,592597,vzsvzx,127.0
706371,xqwtxr,1000209,rqqqsqz,114.0
139719,rtzxrz,1015118,rqrvrry,628.0
714884,xruyyu,236235,stwstv,934.0
708469,xqyuwz,846195,yuwrzv,690.0
1007666,rqqxwww,257788,svxxyy,893.0
969828,zwzysy,950451,zvquvr,69.0
439644,utzwuu,456402,uvwuqs,133.0
382455,tysuvv,949021,zuzqsr,819.0
727512,xsxvrs,272144,sxsruu,362.0
626543,wswvut,724645,xsuwuv,349.0
1066525,rqwwvsv,568960,vwyzwq,888.0
915360,zrvtwq,1011294,rqrrszu,419.0
430609,utqwqz,1086662,rqywwws,122.0
100881,rqqyyr,211070,srrqxq,438.0
786470,xywuxq,142831,rusytr,10.0
869248,ywzsuy,643310,wuttrq,816.0
542981,vuszyr,546913,vuwzrt,193.0
452029,uvsqsz,1008116,rqqyrrw,180.0
833377,ytttxx,1024123,rqsurst,64.0
647079,wuxqxz,865810,ywvyrq,694.0
1069300,rqwztqq,464587,uwuvyx,373.0
142780,rusxyq,624904,wsuzqu,466.0
925038,zsvqty,800306,yqqtqw,262.0
665214,wwvsru,297638,szxwty,520.0
442484,uusuyu,1053137,rqvtrtx,226.0
311327,trrtsx,613729,wrtxsz,501.0
1042215,rqussrv,345953,tuvzvt,50.0
656262,wvwsws,432901,utszqr,694.0
488133,uyyrtt,1064005,rqwuqqv,485.0
585801,vyvyqr,385860,tyvywq,731.0
1005763,rqqvxwt,1063812,rqwtyrs,11.0
574904,vxuzqu,131528,rtrvsy,334.0
343300,tuttqq,552503,vvsvqt,956.0
902814,zqsyru,100005,rqqqqv,462.0
935396,ztvtzw,914705,zruxqv,885.0
591169,vzrrwz,223026,sstqsw,646.0
267779,swxxxz,258456,svyuvw,264.0
441747,uurxux,583134,vytrtu,827.0
329140,tszruq,851882,yvryys,222.0
1098016,rqzyqrw,194997,rzuzzx,426.0
196481,rzwuyr,753780,xvtxyq,62.0
283803,sytyqt,389128,tyzrsy,426.0
137394,rtxtzu,708006,xqyqqw,18.0
1002727,rqqsxsx,804310,yqutrq,124.0
786685,xywwyv,838354,ytytvu,955.0
1006452,rqqwuvs,148271,ruysxr,881.0
914131,zrurtr,795651,xzvwvr,142.0
924307,zsutqx,384948,tyuzuy,252.0
796205,xzwsqv,804466,yquuww,880.0
1096148,rqzwruy,192807,rzsyqx,755.0
476940,uxwzuq,848498,yuyuzy,440.0
413841,urtyur,239086,stzqyw,220.0
354517,tvuvrx,888171,yyyrxr,265.0
504572,vquvxs,455235,uvvstv,225.0
222965,ssszwv,805063,yqvqwt,74.0
740694,xuqwzu,905195,zqvrzv,41.0
675835,wxvytv,722536,xssvtw,295.0
428639,usywtz,476910,uxwzrq,54.0
902544,zqsvuu,462212,uwssrs,797.0
728866,xsyyww,614139,wrurtz,919.0
485951,uyvzvr,792837,xzsytx,264.0
164599,rwuvzz,787035,xyxqtv,489.0
746288,xuwsyy,1013961,rqrtzwr,141.0
922457,zssuvx,152739,rvsxtz,812.0
561743,vwrxut,750098,xvqqzy,145.0
582124,vysrsu,848286,yuysyw,565.0
143357,ruttvx,951650,zvrwvq,907.0
704519,xquvrz,796799,xzwxzz,183.0
187392,ryxtzs,938796,ztyxzw,413.0
149354,ruztvu,854949,yvuzuz,773.0
179803,rxzyqt,279348,sxztuy,859.0
350839,tvqytz,252041,svsqur,901.0
806464,yqwuwu,943164,zutrwu,602.0
928646,zsywuw,944009,zuuqqz,327.0
531891,vtryzr,447309,uuxtqz,69.0
1042295,rqusszv,306878,tqwyxy,539.0
333359,ttttvz,809366,yqztww,38.0
1050517,rqvqvrx,371846,txryuw,389.0
158610,rvywrq,274448,sxuuuy,378.0
942194,zusrzu,1019624,rqrzwsu,987.0
983510,zytvrq,380279,tyqsxz,453.0
376785,txwxyv,1011986,rqrrzyw,567.0
582262,vyssws,101570,rqrvxq,604.0
538738,vtyxty,330559,ttqvvz,301.0
397560,tzxvwq,139171,rtzrxr,172.0
635505,wtvvqv,528721,vsyxsr,823.0
944561,zuuvwr,643580,wutvyq,471.0
864570,ywuvxq,605105,wqvrqv,673.0
397197,tzxrzx,1098465,rqzyuwv,656.0
1081292,rqyrszs,878510,yxyvrq,546.0
862060,ywsqwq,435894,utvyzu,943.0
1092805,rqzsyqv,996681,zzwwyr,985.0
759125,xvzrsv,541916,vurzrw,141.0
502449,vqsuuz,208590,sqyvzq,247.0
1026645,rqswwuv,882548,yysvuy,415.0
415334,urvttu,370036,txqqtw,860.0
616272,wrwsxs,973919,zxtzrz,723.0
360271,twqsxr,816166,yrwrww,663.0
588251,vyysvr,170008,rxqqqy,457.0
893827,yztysx,1011047,rqrrqux,382.0
195028,rzvqsy,842038,yusqty,419.0
1067972,rqwxzxs,952565,zvsvwv,863.0
222302,ssstqs,753484,xvtuyu,970.0
252087,svsqyx,719076,xrzqxw,275.0
259327,svztsx,334821,ttuysr,974.0
822156,yssrvw,387220,tyxssq,345.0
291821,szrysr,657681,wvxwyr,372.0
974796,zxuxzw,626148,wswruy,179.0
490900,uzqzqq,548942,vuyzus,441.0
859024,yvzqsu,585840,vyvyuq,103.0
441712,uurxrs,308465,tqyuwv,810.0
321755,tsrxvv,203288,sqtsyy,102.0
693739,wztxtz,570091,vxqqzr,51.0
459344,uvztuu,850786,yvqxyw,139.0
771821,xxrysr,144902,ruuzqs,887.0
200521,sqqvsr,293904,sztzqu,145.0
426696,uswwzw,638445,wtyuuv,148.0
187255,ryxsvv,474141,uxurur,121.0
1012590,rqrsvzq,170925,rxqzsv,740.0
879206,yxzsqw,835781,ytvxyr,532.0
984149,zyuruz,961144,zwrruu,366.0
770242,xxqsus,492942,uzszus,928.0
123527,rstvsx,479059,uxzqvz,346.0
1047404,rquxuqu,364154,twurvu,176.0
218355,srytvv,218180,sryryq,815.0
835220,ytvssq,796426,xzwusw,576.0
588798,vyyxzy,163938,rwtzty,748.0
654105,wvurqv,716869,xrwywz,356.0
768179,xwyrxz,702618,xqswry,254.0
664993,wwuzzt,594601,vzuwqr,53.0
929100,zszrqq,614608,wruwqy,864.0
940530,zuqvtq,382004,tysqqu,428.0
983467,zytuwx,125744,rsvxuu,47.0
338621,ttywsr,935672,ztvwxs,742.0
476424,uxwusu,1011981,rqrrzyr,684.0
722910,xsszrq,663060,wwtqwq,337.0
587756,vyxxvw,1055914,rqvvzru,481.0
873416,yxturw,404948,uquzuy,648.0
560044,vwqquu,1063311,rqwttrr,500.0
1052067,rqvsqwx,1038483,rqtyuyt,734.0
407640,uqxwuq,484214,uyusru,710.0
880001,yyqqqr,288794,syyxzu,762.0
993400,zztuqq,424835,usuytv,94.0
128712,rsyxrs,347790,tuxxzq,46.0
774168,xxurwy,613515,wrtvrv,772.0
951341,zvrtur,202754,sqsxvu,934.0
533819,vttyrz,746970,xuwzxq,280.0
1005583,rqqvvyt,1028781,rqsyxyr,369.0
510066,vrqqww,614406,wruuqw,860.0
801194,yqrrzu,1067859,rqwxyvz,274.0
709880,xqzyyq,102774,rqsxxu,497.0
412054,ursqvu,1094259,rqzusvz,396.0
1005185,rqqvryv,859626,yvzwsw,345.0
178012,rxyqrs,513913,vrtzrt,807.0
697709,wzxxqz,419384,urztyu,36.0
240466,suquww,106458,rqwuvy,27.0
374343,txutut,530235,vtqstv,70.0
151547,rvrvux,353660,tvtwwq,61.0
306615,tqwwrv,847023,yuxqst,226.0
1062191,rqwsrzr,832803,ytsyqt,51.0
620773,wsqxxt,326910,tswzrq,259.0
150015,rvqqrv,568402,vwyuqs,992.0
1022490,rqssuzq,152167,rvsrwx,832.0
1051535,rqvrvtv,392308,tzstqy,707.0
608818,wqyyry,887639,yyxwtz,433.0
495793,uzvxzt,1044828,rquuysy,433.0
676326,wxwtsw,175380,rxvtyq,1000.0
928358,zsytvy,926243,zswsut,670.0
293810,sztyrq,249927,suzzsx,498.0
862807,ywsyqx,326645,tswwuv,677.0
941884,zuryyu,241889,suryyz,749.0
374647,txuwux,348312,tuytrs,558.0
332838,ttsyty,470922,uxqzss,357.0
299332,szztts,811694,yrrwzu,234.0
981878,zyryxy,812130,yrsrtq,364.0
1040630,rquqwtq,686551,wywvvr,771.0
339016,ttzqrw,149202,ruzsqs,607.0
162883,rwsyyt,629279,wszsxz,483.0
709036,xqzqtw,1085402,rqyvuqs,88.0
304898,tquyzy,691171,wzrrxr,359.0
978146,zxyruw,671658,wxrwvy,999.0
216038,srwqty,101279,rqrsxz,937.0
922587,zssvyx,583090,vytqzq,283.0
222790,sssxzq,312326,trstsw,602.0
1040956,rquqzvw,467634,uwxwtu,276.0
646647,wuwwux,237468,stxuwy,492.0
345705,tuvxqv,724735,xsuxtv,793.0
946547,zuwvux,332086,ttsqyw,448.0
847290,yuxszq,694971,wzuzxr,538.0
127041,rsxqur,431310,utrtrq,135.0
917965,zrxzwv,612599,wrsvzz,948.0
493604,uztwqu,563802,vwtyqs,502.0
303696,tqtwzw,104455,rquuvv,301.0
734276,xtusxw,1029518,rqszvry,581.0
323410,tsturq,473016,uxtqrw,628.0
182743,rysxut,179059,rxzqvz,650.0
1091797,rqzrxzx,156071,rvwqxr,34.0
568572,vwyvxs,180171,ryqrxr,28.0
719938,xrzzty,336188,ttwryy,896.0
716748,xrwxuy,204574,squvxu,15.0
610172,wrqrxs,583673,vytwxt,55.0
157397,rvxtzx,805988,yqvzyy,136.0
269352,swztvs,689125,wyzrsv,540.0
442565,uusvwv,642046,wusquw,105.0
1085546,rqyvvuw,1056966,rqvwzww,518.0
779958,xxzzvy,284121,syursr,996.0
425142,usvrus,317993,trxzzt,829.0
861857,ywryvx,1032190,rqtsrzq,392.0
337833,ttxytt,168572,rwyvxs,20.0
260270,swqsxq,463908,uwtzqy,62.0
883086,yytqyw,476259,uxwsvz,154.0
1088670,rqyywxq,930941,ztqzur,919.0
961155,zwrrvv,316885,trwyyv,798.0
214407,sruuqx,195437,rzvutx,912.0
840484,yuquyu,646654,wuwwvu,354.0
619569,wrzvwz,492619,uzswrz,202.0
626481,wswuyr,969805,zwzyqv,501.0
244142,suurus,663587,wwtvyx,836.0
373321,txttsr,655814,wvvyru,765.0
356684,tvwwyu,890137,yzqrtx,816.0
232314,ststru,338945,ttyzuv,960.0
265733,swvxtt,508973,vqyzxt,460.0
356683,tvwwyt,842965,yuszwv,869.0
572469,vxsuwz,381686,tyrwyw,40.0
1084577,rqyuvxx,964402,zwuuqs,819.0
1048909,rquyzqz,811464,yrruwu,409.0
699200,wzzsqq,465311,uwvtrr,873.0
905861,zqvywr,954299,zvuszz,806.0
132223,rtssst,901404,zqruqu,40.0
437179,utxrxz,711091,xrrqzr,532.0
410154,urqrvu,943010,zutqrq,701.0
544653,vuuwvt,286224,sywssu,74.0
462392,uwstzs,364732,twuxts,233.0
111198,rrrrzy,198541,rzyvur,568.0
797437,xzxutx,722166,xssrww,620.0
683144,wytruu,851857,yvryvx,284.0
204689,squwyz,815077,yrvqxx,140.0
700913,xqqzrt,917576,zrxvxw,775.0
929605,zszwqv,649717,wuzxrx,758.0
1023237,rqststx,484305,uyutqv,324.0
229350,ssztvq,366534,twwvtu,475.0
316172,trwrxs,970686,zxqwyw,77.0
739115,xtzrrv,761487,xwruyx,267.0
906206,zqwsqw,703495,xqtuzv,351.0
201473,sqruxt,922179,zssrxz,723.0
535658,vtvwvy,1075625,rqxvwsv,632.0
470558,uxqvvy,801909,yqrzqz,27.0
1039061,rqtzqwr,306894,tqwyzu,716.0
285070,syvqxq,827702,ysxxqs,352.0
481310,uyrtrq,374521,txuvsr,186.0
601047,wqrqux,452200,uvssqq,415.0
555993,vvvzzt,913039,zrtqtz,651.0
677043,wxxqut,212425,srsusv,170.0
121376,rsrtxw,138118,rtyrry,981.0
171517,rxrvrx,479909,uxzzqz,513.0
597339,vzxttz,1039426,rqtzusw,861.0
411461,urruwr,485178,uyvrxy,948.0
524342,vsutus,147116,ruxrrw,404.0
987120,zyxrsq,343800,tutyqq,214.0
142102,rusrqs,219866,srzyww,647.0
874781,yxuxyr,646642,wuwwus,95.0
964744,zwuxuu,1071230,rqxrstq,679.0
916394,zrwtzu,1081250,rqyrsvq,91.0
792867,xzsywx,995847,zzvyux,692.0
331793,ttrxzt,782219,xyssrz,927.0
859405,yvzuqv,149019,ruzqrz,387.0
188743,ryyxut,931056,ztrqvw,432.0
122813,rssyrt,583709,vytxqz,560.0
744199,xuurzz,806565,yqwvwv,266.0
958163,zvyrwt,667941,wwxzur,229.0
644782,wuuxys,807010,yqxqrq,956.0
135454,rtvuvu,632986,wtszyw,542.0
535339,vtvttz,310892,trqyzs,137.0
285623,syvwst,1018456,rqryuvw,630.0
832272,ytssxs,939772,ztzxxs,463.0
945278,zuvsxy,390414,tzquru,242.0
981001,zyrqqr,547504,vuxvqu,126.0
274794,sxuxzu,178687,rxywyx,667.0
927766,zsxxww,443252,uutsvs,326.0
695597,wzvvzx,692635,wzswtv,774.0
715902,xrvzqs,543529,vutvsz,705.0
329699,tszwzz,751818,xvryry,951.0
1087968,rqyxzwy,548353,vuytvt,664.0
225300,ssvtqq,203556,sqtvvw,93.0
364176,twurxw,679951,wxzzvr,584.0
438575,utyvxv,528195,vsyrzv,689.0
322928,tsszsy,662213,wwssrt,306.0
693653,wztwvt,694667,wzuwwx,389.0
931622,ztrwss,820059,ysqqvz,708.0
401498,uqruzy,564008,vwuqqy,955.0
448685,uuywyv,732831,xtsytr,482.0
955525,zvvvsv,780059,xyqqvz,975.0
787994,xyxzzu,517221,vrxssr,972.0
966273,zwwsxt,168090,rwyqzq,368.0
946188,zuwryy,195992,rzvzzs,264.0
731531,xtrvtr,717197,xrxrzx,225.0
623155,wstrvv,561762,vwrxws,524.0
895614,yzvwru,777147,xxxrux,97.0
897490,yzxuzq,272879,sxsyxz,943.0
486879,uywyxz,886062,yywqws,298.0
102199,rqsrzz,695936,wzvztw,412.0
977847,zxxyux,247838,suxyty,303.0
528701,vsyxqr,135947,rtvzux,803.0
723368,xsttwy,196134,rzwrtu,82.0
663460,wwtuwq,106856,rqwyvw,200.0
231436,strutw,692831,wzsytr,289.0
291913,szrzrt,619077,wrzqxx,505.0
685755,wyvxvv,363356,twttvw,52.0
323527,tstvsx,331416,ttrurw,909.0
1018722,rqryxss,785756,xyvxvw,545.0
186262,rywsws,998103,zzyrqt,473.0
910452,zrquvs,222526,sssvsw,495.0
458861,uvyywr,934435,ztuutv,101.0
373593,txtvzt,502787,vqsxyx,594.0
613039,wrtqtz,790317,xzqtrx,15.0
350779,tvqxxz,789669,xyzwwz,706.0
993662,zztwws,729231,xszstr,274.0
922831,zssytr,160786,rwqxyw,713.0
870639,yxqwtz,178831,rxyytr,251.0
210846,srqyuw,916253,zrwsvt,982.0
810354,yrqtvu,730578,xtqvxy,45.0
186902,rywzqs,1035685,rqtvwyv,673.0
869509,ywzvqz,569328,vwztsy,247.0
729614,xszwru,581387,vyrtyx,176.0
594467,vzuuwx,955441,zvvuur,424.0
854721,yvuxsr,1061618,rqwrwry,134.0
604446,wquuuw,613343,wrttut,796.0
327168,tsxrwy,301359,tqrtvz,180.0
965770,zwvxxq,423677,ustwxx,203.0
1075726,rqxvxsw,818392,yrytzs,130.0
923626,zstwsw,426511,uswvrr,239.0
279786,sxzxyw,831889,ytryyz,948.0
724173,xsurxt,898484,yzyuyu,843.0
742265,xusswv,485405,uyvuqv,42.0
894782,yzuxys,131469,rtruwz,416.0
817759,yrxxvz,734273,xtusxt,200.0
1061053,rqwrqvt,814840,yruyuq,929.0
1089894,rqyzyzu,522239,vssstz,558.0
945570,zuvvxq,967302,zwxtqs,392.0
1065552,rqwvvvs,373311,txttrr,309.0
861094,ywrqzu,642807,wusyqx,578.0
501297,vqrszx,454954,uvuzvu,855.0
1026028,rqswqsy,387066,tyxqww,216.0
444839,uuuytz,243330,sutttq,592.0
392903,tzszqt,691936,wzrztw,501.0
164955,rwuzvv,1009296,rqqzszw,117.0
942994,zuszzu,264137,swurtx,110.0
239370,stztxq,160221,rwqssr,21.0
366057,twwqvx,1083589,rqytvyz,191.0
734170,xturxq,362909,twszqz,515.0
457286,uvxsyw,316064,trwqwu,597.0
